13	2	0.67616302	-64.66533850	-63.81874294	-6.88762265	-11.79138623	-88.48945089	-85.52605294	2188.48337500	1945.80004000	3204.28336500	4446.35220300	952.02381050	430.38204060	0.53064847	338.38691540	1.44001300	0.32986202	1.97507505	0.63050535	300.81399540	379.92463680	123.70761290	39.36935832	0.10665414	0.01800000	-40.71821425	-54.74332461	234.76429370	333.15983650	3099.07368100	3689.90454500	4.98108643	3.84604011	0.00421000
14	2	0.72044432	-70.17903861	-61.14469873	-0.84629271	1.39780204	-86.81814409	-88.92882603	2497.04192000	1255.63423700	4465.38332300	3716.53658800	969.62934810	407.44908400	0.52747638	368.62066100	0.77762560	1.65738971	1.48918556	1.77935676	462.67889200	247.14568740	164.99988420	27.46887466	0.13537936	0.05930000	-43.08040928	-44.01794985	117.50868510	273.21229350	1824.00776600	4860.08751400	6.95715309	3.45221692	0.06730000
15	1	0.81551313	-70.38089619	-67.01031798	-18.30536608	-5.44203986	-85.41205496	-81.58456738	2094.77719800	2753.62965000	4211.80500700	3975.33179300	391.38672810	472.50131070	0.96139278	342.02371630	0.10200005	0.79220869	1.19923020	1.29241256	390.92575320	440.42124510	428.72325040	61.14357165	0.03510000	0.14788214	-47.51195540	-45.59855918	60.26349606	217.78159880	4562.90476700	6919.77293100	6.34193631	2.34522868	-0.05200000
16	2	0.89931035	-68.36952011	-66.46245954	-16.52138510	4.21625817	-73.16848493	-84.44502488	3518.04587200	1966.37368800	3882.41798800	4265.09723600	894.73327480	925.81610720	0.56212653	707.41056690	0.17030651	1.35478699	0.25202957	0.36732222	260.73158990	900.44333480	94.56265645	79.43578765	0.04790000	0.14365609	-49.00153062	-43.93081180	218.10186270	84.45158907	1068.18357500	9166.18207900	4.49558092	2.27443129	-0.01400000
17	2	0.82884806	-61.05894010	-62.49854745	-14.58327473	0.06350000	-71.83848416	-75.43101484	2422.62299700	1825.52220300	4453.54147600	4572.10178500	707.41340000	975.93057590	0.65368620	828.80891650	1.08206512	0.33441303	1.00027247	0.11412937	986.91209450	107.19152160	300.63064530	59.79437472	0.10521077	0.09060000	-53.52769363	-44.94686249	97.60537846	212.35921070	1196.90057400	3577.13801500	2.47930798	2.72918913	0.06450000
18	2	0.95279580	-79.48714061	-61.39837821	-15.01158062	7.13546601	-88.97870638	-81.29206075	4304.74149100	2195.08422200	4768.31854700	4837.74973200	619.17905990	181.25410110	0.32082744	499.97913890	1.47056939	1.14816613	1.38975146	1.48477684	792.72051790	126.23795070	336.96635330	59.11210562	0.13200261	0.10398231	-53.71283289	-49.62348794	377.18588200	295.35025410	1708.27645000	199.13288310	4.55580586	3.68220886	0.00601000
19	1	0.74563801	-65.02305988	-66.04644565	-10.70496580	8.60352727	-77.69108312	-83.60966718	4368.53916400	2743.26766800	3846.28664900	2303.20112600	950.73883080	577.94749540	0.95463453	421.39640820	0.16680619	1.88577092	1.46231702	0.73904663	272.55333600	594.86543950	376.36328780	29.65995161	0.05330000	0.04930000	-41.92104684	-47.45001056	454.71664510	280.95598960	6211.86701900	5114.97332500	3.43128941	2.49352307	-0.04980000
20	2	0.85712767	-67.36081778	-62.29975620	-10.05531461	3.63087678	-85.84826405	-83.40339209	4050.61464400	2365.90605600	2146.49155300	3587.74256800	755.77329740	589.23749820	0.54028071	884.62999480	0.59552283	1.48553862	1.27335279	1.17085131	942.76553370	713.85369770	350.30947980	45.34400839	0.07950000	0.14024779	-40.94391343	-54.67970155	141.50558590	205.30202160	5252.72268100	5922.54498300	6.37137415	3.32205105	-0.01480000
21	2	0.82253301	-69.02938836	-69.79264804	-7.47928735	-15.09725098	-75.16344814	-84.48449523	4416.22033400	2467.50806200	2229.76480900	4021.06495700	711.61808780	775.25052450	0.66520197	238.14444790	0.18975367	1.38856214	1.86397126	0.51619679	715.08436140	345.58072990	466.65939820	51.01126559	0.11485862	0.10917131	-49.61895696	-51.86246082	207.23621700	169.48549950	5621.97804200	2793.59677900	4.65668911	2.97388047	0.02130000
22	2	0.77559739	-75.35779859	-65.53939142	8.43596485	-7.27790144	-82.30747112	-72.36742640	4342.10513600	1999.58784600	3486.90088000	4060.81316700	756.87555000	174.77403120	0.57766835	271.90120420	0.81110361	1.45768673	1.03340714	0.78836534	962.22039160	427.14220410	401.03570330	46.23903768	0.14319611	0.08110000	-49.61282024	-49.66892461	410.98165740	181.52099510	5738.38021900	2536.75893500	4.61352910	2.99059980	-0.04060000
23	2	0.74701458	-77.72656651	-72.16408109	-2.65736495	-0.06410000	-78.17455725	-84.10074935	3191.47044600	1892.49246100	4553.14013500	2543.01968600	214.01661070	305.78390540	0.18248679	455.41364350	1.12995562	1.66137920	0.88222605	1.30853652	960.92138890	237.10679800	299.99399820	39.59583314	0.08010000	0.13759160	-42.26793802	-44.37116540	351.13649980	111.68453390	7534.83791300	3932.83097700	5.64530488	3.59610029	-0.07380000
24	1	0.66317642	-74.35130820	-71.75176040	-17.28016593	-3.73158670	-83.76029019	-89.91952569	3022.56228800	1017.39431000	3725.63467900	4487.78589800	664.85134870	356.61823370	0.73370070	282.65385250	0.44506144	0.95788885	0.48875022	0.72711536	622.61534140	389.52535300	317.51854920	49.56708507	0.05460000	0.14781958	-51.11257752	-51.42578274	141.31666090	66.99187333	6175.18061100	5342.73950200	3.68224846	3.33772311	-0.10604310
25	2	0.77915210	-61.37340400	-70.72809504	-0.91228067	-18.39962072	-80.03465617	-87.87462880	4299.00720800	2456.99194900	4579.85839000	2877.17074500	907.65417380	101.42634800	0.58012749	848.65806450	1.04448737	1.87303406	1.01777855	0.94049076	528.21085270	413.18535300	206.16568630	55.94449629	0.08860000	0.12701482	-40.01120751	-53.57348476	443.61859690	332.59706540	5997.79765900	5311.36140500	5.01728641	3.28091822	0.13647604
26	1	0.81561422	-73.41511239	-78.50294426	-1.20588735	9.99025752	-84.24907033	-84.45597985	2414.50497000	1536.70804800	2554.27467100	4250.72067600	757.23629280	308.31883970	0.60110246	303.47219830	0.19400595	1.68166032	0.36698309	0.13764384	829.11861980	174.07669000	190.65807930	26.74008041	0.13455716	0.12042211	-52.10614692	-48.53105726	179.35943760	137.75499980	6448.09848900	5721.19268400	5.18024480	3.59377398	0.07450000
27	2	0.73032057	-70.86134426	-64.51084809	-8.40806600	-18.85606382	-88.34707369	-82.48202533	4087.63954100	1629.15221900	2512.61192300	4596.78475500	887.66084870	236.93830710	0.61833916	106.27442830	0.29234883	1.66524928	1.33992253	0.56893659	249.36533100	550.58323690	383.14983450	40.20709061	0.09390000	0.11424103	-52.15283261	-52.42806830	445.47474750	72.23128177	1561.57369300	3136.72634500	4.21737986	2.64379772	0.05890000
28	1	0.88542426	-76.94726010	-66.76009058	-12.87819720	-6.56020190	-86.54140137	-87.12031456	4613.97366200	1142.75252000	2450.79479200	4395.68005000	656.39644590	971.44797220	0.14417693	905.05913870	1.27952147	0.87776615	1.46823395	1.14006423	861.10938960	296.53721320	488.17030320	63.64958238	0.09110000	0.13893058	-42.60069677	-54.51760123	348.95730120	229.19026480	4601.69654100	3846.00217600	4.17267917	2.07704716	-0.15660839
29	1	0.86106294	-71.18101277	-71.47372798	6.74975849	9.84992575	-77.54275564	-87.53074216	4770.14022500	1368.77267500	4943.53455800	4199.65211900	936.07590030	695.59328500	0.80371982	132.32702410	0.25448096	0.58060874	1.38378589	1.71074908	683.51478390	207.48285220	347.71560220	69.86033690	0.04340000	0.14625750	-40.50196583	-40.49275978	290.53300860	162.50922850	9666.13310400	6406.13490500	5.08064045	2.23678496	-0.09680000
30	2	0.69633561	-65.44798886	-68.09837445	-0.42759073	-12.14606388	-73.97838110	-86.95665673	2541.55165300	1601.18469700	3032.85751500	3932.54413100	378.50325300	562.68444620	0.52216665	489.55613340	0.67909224	0.68135927	1.88368670	1.01074976	750.47744920	594.85559660	95.47684027	37.24530886	0.06560000	0.04920000	-53.24427545	-48.24921031	65.66757307	385.36867140	4641.13815000	8631.31399700	2.58043385	3.45471028	-0.02560000
31	2	0.87081879	-75.02635137	-77.28050269	-2.04136247	3.02374745	-85.61692972	-85.42221755	3689.88735800	1624.55281100	3153.54931700	4549.16243100	452.69562910	157.14060660	0.20645554	259.36295160	0.34016604	1.99794025	0.91910078	1.59784753	404.42352910	363.79068650	196.21176350	48.30354992	0.12270554	0.09830000	-43.56889058	-51.37689954	304.27795040	243.29571080	9613.04403400	3200.36277800	5.51647640	5.13381326	-0.07780000
32	1	0.78922600	-66.02262996	-64.48732865	9.10373800	4.81146725	-81.32382551	-83.48970548	2574.90814200	1208.18154200	3072.34334900	2642.83816500	859.43376210	508.23271520	0.60363501	205.26901560	0.10683936	0.24981667	1.10882667	0.48475062	918.21005060	169.06340490	467.05489880	32.51627612	0.05660000	0.07740000	-43.00985340	-53.89949717	188.72184720	194.37794310	7095.16500000	9391.30689000	6.90397465	3.07873052	0.07100000
33	2	0.78327751	-79.74809908	-69.79838959	6.51186954	1.39478353	-83.16344020	-82.89302592	4339.49029700	2197.06910300	4995.80856200	2789.07214700	565.37387290	994.58536850	0.37792671	688.17427430	0.38256292	1.11454289	1.32586400	0.26022174	874.37820470	683.13293670	313.35353780	29.13436756	0.13716445	0.08240000	-43.56403366	-49.18988601	491.16128270	336.79541840	8660.14610400	7915.07468000	6.98770160	2.80835436	-0.05550000
34	2	0.69880956	-70.36054215	-73.89304443	-10.11336842	-1.80125540	-80.80407012	-79.68464713	3258.21584900	2193.82751900	3738.93365500	4299.41533000	840.54993360	177.38344760	0.27434436	193.15387770	0.14044390	1.52321038	0.58959207	1.00075832	838.51083860	512.52775700	73.13080229	34.93568545	0.06100000	0.05530000	-53.63277617	-44.09980052	130.65854190	473.95682400	4443.05014100	3804.01546800	5.24596678	3.67999310	0.05970000
35	1	0.73473567	-72.54360022	-61.42036653	-2.84913843	-7.42621014	-69.74183619	-84.04247288	3327.64589100	2237.02612500	3902.31225400	4650.56931400	987.00206040	582.12639340	0.41413606	627.51058450	0.31620106	1.29603804	0.19522357	0.61432713	578.30213290	605.09761010	242.65761640	41.44079086	0.05300000	0.13298971	-50.08501018	-51.72662084	83.19855071	245.91528540	4690.45036700	9495.11237400	4.46714812	2.71065247	-0.07010000
36	2	0.81745029	-60.88217608	-70.39179580	-0.68986720	-11.16804446	-87.36956187	-87.75610814	2612.70764900	1732.14737600	4860.04381300	3598.83769200	955.74450300	260.21934750	0.56508521	595.25993840	0.11387577	1.34900287	1.76480904	1.52101696	861.43978710	615.55169910	187.01638870	49.33463620	0.08060000	0.09650000	-54.71974425	-45.54265583	380.07823960	454.91550970	9609.62682900	7421.54356400	2.73744269	3.03951793	0.14384366
37	2	0.86191642	-69.64997112	-62.19634015	1.99673124	-12.00309074	-74.23969919	-86.55946479	2423.43328100	2463.94244000	2496.65591100	3498.59255500	292.38408580	224.02458260	0.31626491	996.60056830	0.75527331	0.49016596	0.65454838	0.99236224	969.59973110	214.71895180	214.91644680	54.18672593	0.14563452	0.11099564	-45.59360836	-48.52627887	188.96759630	448.68540290	9301.58002700	5600.76077700	3.87608432	2.78153960	-0.07840000
38	1	0.73124152	-69.74859523	-66.98930408	-4.12851012	-3.85055920	-83.93871667	-87.61826672	3536.83651100	1112.75422800	4671.53746900	2574.53309100	831.27507190	813.08537970	0.60095068	577.13682120	1.46102861	0.96592923	1.95359703	0.24397658	546.58527740	211.69869010	183.05330530	45.25380503	0.14287922	0.12257961	-54.88773414	-47.26949263	128.51346680	120.06646120	8604.57924100	8882.99549900	4.01206264	4.36654022	0.06730000
39	2	0.86936635	-70.35720834	-71.17160777	-16.81171827	-11.70867808	-83.22770551	-88.86380769	4766.03500900	2710.64166900	3084.86209300	4944.10086300	336.91569770	179.32566740	0.14710987	565.57651330	0.76827743	0.59647777	0.84358635	0.61116714	667.06544100	321.89344470	161.07795430	62.35647794	0.08390000	0.07950000	-42.16840321	-54.84982926	166.24594360	177.72922240	6463.66658000	5445.36185700	5.30540030	3.07844415	-0.04790000
40	2	0.83970612	-72.09136553	-71.51972936	-2.15526674	-13.56810644	-89.93821758	-88.23538312	3603.70159700	2058.19949800	2091.78082000	2557.62996900	781.40490300	118.30074560	0.91134823	943.74850420	0.93407260	1.75477337	0.78622593	1.01721434	366.44139380	468.61485940	102.31668200	42.13369903	0.12941066	0.06960000	-40.45833977	-47.93630492	404.98803520	268.23954680	3652.77361800	5425.58985100	6.01383145	3.08309555	0.03470000
41	2	0.80663490	-72.48154886	-66.46414853	7.86488901	-13.45053455	-77.05811145	-73.21259194	3022.12126600	2977.76115500	4558.34839000	4128.83790700	936.18450760	804.01468780	0.78564152	522.46910990	0.53482996	0.97318153	1.39175304	0.26751272	981.96563840	364.04221400	185.57596750	36.12635185	0.11622115	0.14091358	-51.07878510	-47.52945264	405.21489730	315.76258710	6705.95478600	9277.89667100	4.08954992	2.24635503	0.02660000
42	2	1.00488198	-72.34891226	-73.28690498	-6.43004780	9.49625016	-78.46360682	-83.78111874	3175.10970000	1465.50887600	2241.10373600	2898.30460200	930.11199890	652.41865700	0.49039230	911.78292870	0.26161923	1.13432059	0.74102727	1.81728946	771.69351720	833.90774970	113.21791470	67.36041042	0.13994207	0.08380000	-47.91661102	-45.58786529	202.80054650	365.55880560	8062.95914000	1812.80234000	5.71749417	3.44851038	-0.09350000
43	2	1.09235036	-77.02138937	-61.82566963	-5.74396175	-10.71507170	-82.07763831	-85.66789681	2475.25739000	2840.52909000	2122.13191800	2685.23506300	366.57420670	957.46670790	0.12158591	575.03417380	0.32908245	1.74862581	1.62056718	1.27260354	212.69278760	546.28051640	119.61961340	79.46753100	0.12672559	0.08480000	-45.54665459	-44.38257740	463.87878590	254.79580660	5463.99072500	639.28105430	4.07540186	2.54014421	-0.14684271
44	2	0.72582758	-72.18709200	-68.89939829	-7.16586511	-6.47788083	-81.30556525	-80.03794511	4985.70443800	1227.41943000	4683.93652800	4499.16860600	993.06152340	270.50328760	0.47126416	217.35055920	1.33538264	1.57434256	1.77188926	0.99228710	596.14193040	437.10903380	270.91997170	41.04221646	0.12574833	0.14765335	-40.02325640	-46.22989988	99.57648253	74.37742198	7678.45125800	9587.60384000	6.79509165	4.28080583	-0.06370000
45	1	0.75583756	-65.02355704	-70.18329312	9.50445828	-6.66740571	-79.68946571	-83.27560406	3497.42757600	1961.72383900	3243.93061500	3848.45011400	432.41200430	427.36934150	0.51008045	255.42173970	1.02944738	1.83650407	1.18035653	0.74161595	872.41847760	713.01709740	266.87360760	48.88896417	0.09290000	0.12350932	-40.71120796	-53.49147578	221.45469190	485.34814050	6080.58713700	6280.04302100	4.42973960	4.40367102	-0.08140000
46	2	0.87263769	-75.53431282	-60.28384229	4.05518439	-18.27249185	-89.69996588	-89.52127100	2006.02791000	2540.72146100	2061.43142200	3358.39160800	903.30571030	696.97291060	0.42007344	383.03140690	0.36116204	1.99004858	0.81646036	1.65086749	319.72515910	377.29751750	151.05124150	43.46152859	0.12210906	0.10033278	-40.32165652	-43.67115161	123.16287640	158.27502150	7900.32027700	2577.99045800	6.58978017	4.71317862	-0.09610000
47	2	0.75070149	-64.67422608	-79.59806475	7.45878228	1.66519957	-88.56231549	-87.12167964	2975.37577800	1479.63899800	3063.12199900	3697.68074700	756.56172990	978.05369350	0.99077507	814.23814710	0.12682280	1.39406434	1.94953268	0.10113543	285.23590860	264.24195770	396.08092160	31.43457194	0.07160000	0.06280000	-42.24501741	-45.98991951	246.75200090	334.88289630	9056.69878200	7667.01282400	4.88352505	3.16381911	0.05940000
48	2	0.84183037	-70.52497121	-73.88912219	-4.65995280	2.56757423	-86.93156034	-89.50108739	4244.79351100	1991.13036600	4978.92745300	2134.81731100	193.29452180	689.69404200	0.95288498	341.86289610	0.13415226	1.78192935	1.19714896	0.20609271	709.65990260	983.82202080	211.21508450	54.97471011	0.06240000	0.14385133	-43.16894458	-52.70180735	483.81199250	326.09831140	3565.65018800	8113.25498300	6.82578350	3.41233859	0.03260000
49	1	0.83697069	-65.39891598	-60.48053595	-17.82110352	-14.70011624	-88.55696056	-84.95644935	3640.23751200	1985.68912600	2860.20675400	4754.50520100	721.39199590	617.34116540	0.94678487	290.96220360	1.10068906	1.76288847	1.21513945	0.27358939	103.65063060	778.35553430	78.22369183	65.40032613	0.05270000	0.13703194	-45.87366043	-51.53220675	130.33561570	128.07458070	1138.31409300	5793.19296200	6.02172211	2.75152516	0.16042753
50	2	0.79936528	-79.39435445	-71.00684387	-2.35998148	-11.73693978	-88.85510610	-87.47542661	3854.70383600	2856.73610000	2847.52819900	4264.62460000	513.69736060	125.01074960	0.22193283	103.28253270	0.87377219	1.33413446	1.10011127	0.66900008	402.61911870	507.25396870	287.59204810	40.30814250	0.11005560	0.13742134	-48.85315383	-47.66155892	228.46982180	443.34656280	2549.10603300	5692.87595100	6.26764024	3.80855226	-0.02740000
51	2	0.80009466	-75.61252414	-78.85914568	-8.22170950	-3.68870504	-86.79138708	-86.32915447	2434.77429900	1283.44618400	3716.97755900	3810.75897900	753.16922080	815.90828910	0.89081842	585.07844600	0.26748307	0.96525671	1.43522064	1.03037056	495.85945490	162.16565770	131.86790300	49.52277618	0.14835510	0.13734957	-54.76992135	-40.89994678	333.53470910	398.67272800	2395.14636900	3394.47081200	4.20470423	3.07276393	-0.01920000
52	2	0.81935442	-61.55154793	-78.65600785	1.74326363	1.63518831	-85.05627852	-89.11450165	4176.41912500	1586.93108800	4284.59579900	2826.20111600	991.04452780	181.27643340	0.14111390	458.07749740	0.20182267	1.91176495	1.63943841	1.53195927	728.76293760	196.51721150	336.05613620	62.02628844	0.05070000	0.12146606	-48.17006082	-40.92278194	71.13731768	283.76992550	7018.93328600	3766.47535400	4.45657151	3.75465825	0.10860629
53	2	0.81306225	-60.38675089	-61.46376906	5.03355638	-1.01793936	-74.74003265	-81.44319705	3149.31705100	1468.82424600	2563.85188300	2743.92097600	560.71102680	642.35710550	0.70187079	307.89390450	0.56346093	1.25682582	0.61149763	0.13766646	745.96802520	122.05831680	171.12112850	56.05931347	0.14912375	0.13864217	-47.34214465	-44.83256749	320.17159430	380.80310200	6426.07949500	3320.88527000	4.01788093	3.71342652	0.15644861
54	2	0.89065599	-72.24999380	-72.10474440	-8.91670342	4.92668250	-81.38312941	-78.44146176	3589.14922900	2127.43024700	4428.97957000	4481.89679100	829.43896020	700.45461950	0.88060475	697.78337020	0.17016196	0.80047211	0.80449455	0.71131518	931.74562680	813.41113400	92.18766552	65.29951451	0.09510000	0.09020000	-53.55893333	-46.45451976	173.70409300	351.15851090	5637.79920100	5808.52293700	5.70943499	3.02321341	-0.00230000
55	1	0.82390833	-75.26725677	-69.76388581	8.07978857	6.61369854	-88.41463984	-85.11532612	2548.78339200	1467.10218900	2162.15178900	4433.45139200	909.69028390	356.61756820	0.79307846	464.84433320	0.23673037	1.98756745	0.98822531	1.96207098	257.74334580	740.76935340	175.89855970	47.83416810	0.10690786	0.06460000	-41.53235302	-48.99160885	121.64076070	415.80502690	6975.76872400	4576.41437900	5.84674122	2.64055429	-0.09930000
56	2	0.75702632	-76.10145210	-62.43587087	-15.65819401	-6.51212445	-79.39158217	-68.86939719	4200.55680700	1195.23580600	3280.08516500	3153.78138800	873.82368400	413.25001310	0.11432279	588.49202980	0.48542457	1.36177671	0.89986506	1.14554273	154.34807160	692.01559030	95.45655560	45.45866470	0.11775726	0.06880000	-50.38017016	-43.55559675	151.47915820	396.48487150	3924.04917300	6508.29126000	4.18974651	2.66901676	-0.09720000
57	1	0.79865903	-79.58209421	-60.37029379	-5.24974017	-12.32173496	-76.61788191	-89.99401584	3909.29081900	2605.69794500	3761.70103500	2382.29872000	602.46516280	349.74285570	0.23677930	972.33510440	1.01884091	1.75911161	1.66486476	1.38964920	731.69730360	658.01329870	332.91545900	23.93010969	0.12231712	0.06610000	-47.71560215	-47.53032327	215.39130170	258.88650220	3565.47371700	9538.84550300	5.04684328	2.14867638	-0.08410000
58	2	0.83885485	-64.54945538	-65.80957703	-13.06119507	-2.93460678	-71.14158003	-75.30372666	4636.48149900	1034.59501800	2436.01609100	3049.44827900	736.73184090	503.36441610	0.76586016	513.71625090	0.11137742	0.48729005	1.48653078	1.32027215	850.33384080	279.84254870	438.65378040	40.77424066	0.09230000	0.13856588	-44.33731202	-43.99922117	421.09972840	297.41523010	9513.72097700	3165.76434000	4.42134736	3.05766273	-0.04640000
59	1	0.73346394	-64.32211469	-76.12440400	-11.49950501	0.10927394	-87.67233980	-82.57436315	3255.60697200	2982.98774800	3584.83551000	4571.30474700	333.27528630	108.06239970	0.58448954	101.99629900	0.39535380	1.78258401	1.65532001	1.16558686	673.74195670	771.93776290	202.39429840	51.91458627	0.12728227	0.08890000	-42.58961544	-41.55261869	494.82123460	226.60045160	9788.11290100	7683.51211100	3.91868006	5.39402518	-0.06280000
60	2	0.84036678	-79.02462817	-68.07540526	2.54961998	-7.60519200	-75.89860928	-82.82316897	2987.49479900	1701.66596200	3080.49536500	2881.13349900	817.35053630	694.61938410	0.21046382	345.81602410	0.88288326	0.93550770	1.05232157	0.95482435	964.35924750	783.07412290	271.00085030	70.10719838	0.06780000	0.12054586	-43.56839894	-45.98880248	493.66869130	344.17374190	8523.55101100	9699.97718500	4.83899952	2.31200065	-0.16599147
61	2	0.83330637	-67.22520870	-67.20670431	-19.02166302	-12.54489299	-84.75656252	-79.09555212	3181.34210300	1668.62302100	3685.96005700	4786.39162600	915.41348260	901.37321020	0.16857620	238.51389290	0.47623173	1.83474040	0.76676651	0.73763500	774.73336190	576.74607360	80.96073266	46.67992353	0.09150000	0.09010000	-45.90228475	-44.27797513	391.56810070	463.63656420	9835.23708300	8660.76326400	4.99723901	4.03813439	0.04930000
62	1	0.70885921	-71.79933450	-69.21600803	-0.23455156	-13.58025468	-75.44231349	-89.71060591	2210.99215600	1039.59217900	3763.72312800	3445.24979500	645.16331600	864.77023280	0.46417950	652.20990190	0.86645296	1.97133236	1.42747718	1.56508995	596.15423210	767.33506750	239.50573330	40.69327083	0.14490656	0.13801721	-44.16113413	-43.52204648	330.76470640	235.42223790	8464.17652400	8814.77057900	2.98515123	4.04579122	-0.17904528
63	1	0.73024964	-75.25903411	-74.53238584	-2.69357609	0.63800050	-88.60608625	-87.30390386	3757.28877000	2834.90684800	3276.99169900	2596.80039100	537.40995370	176.41476530	0.38169969	113.94333450	0.34741440	0.86052963	1.90716498	1.35041500	361.44453650	188.12513480	398.49789740	44.63602019	0.05770000	0.11660406	-49.18179044	-50.15015140	488.68485020	222.81137920	7799.07333600	5867.06723800	4.56985122	4.92559199	-0.02610000
